PLANO,MES,ANO,1,2.01,2.02,2.03,2.03.01,2.03.01.01,2.03.01.01.01,2.03.01.01.01.01,2.03.01.01.01.02,2.03.01.01.02,2.03.01.01.02.01,2.03.01.01.02.02,2.03.01.01.02.03,2.03.01.01.03,2.03.02.01,3.01,3.02,3.05,solvencia_seca,solvencia_gerencial,solvencia_liquida,resultado_operacional,maturiade_atuarial,solvencia_financeira,risco_legal,provisoes_cd,passivo_integralizar,provisoes_bd,resultado,prov_concedidos_cd,prov_conceder_cd,prov_concedidos_bd,prov_conceder_bd,competencia
CD-02,3,2023,80252583.4,-112143.05,0.0,-80140440.35,-78770489.72,-78770489.72,-9954705.36,-9954705.36,0.0,-68815784.36,-68815784.36,0.0,0.0,0.0,-1018893.96,-1018832.06,1371505.25,-3073704.51,1.0129349704898596,1.0,1.0,0.7428568428739154,6.912890122947848,2.9839744105974075,-0.0,1.0,0.0,0.0,0.0,-9954705.36,-68815784.36,0.0,0.0,2023-03-01
CD-02,4,2021,79405532.48,-210010.39,0.0,-79195522.09,-77801598.16,-77801598.16,-8089773.25,-8089773.25,0.0,-69711824.91,-69711824.91,0.0,0.0,0.0,-697455.74,-1849945.23,2943354.21,-564759.43,1.0089645425864604,1.0,1.0,0.6285160052143367,8.617277982420582,0.8203921402990094,-0.0,1.0,0.0,0.0,0.0,-8089773.25,-69711824.91,0.0,0.0,2021-04-01
CD-02,4,2022,78614696.45,-290179.56,0.0,-78324516.89,-76877963.16,-76877963.16,-16264239.62,-16264239.62,0.0,-60613723.54,-60613723.54,0.0,0.0,0.0,-893046.48,-1349769.65,5131478.82,-3697825.54,1.0116164170237103,1.0,1.0,0.26303716674017175,3.7268095500427707,0.9836531275013621,-0.0,1.0,0.0,0.0,0.0,-16264239.62,-60613723.54,0.0,0.0,2022-04-01
CD-02,4,2023,80756744.68,-112930.4,0.0,-80643814.28,-79264709.53,-79264709.53,-9626490.11,-9626490.11,0.0,-69638219.42,-69638219.42,0.0,0.0,0.0,-1038966.85,-1348228.54,2049829.31,-3936924.79,1.0131075589144343,1.0,1.0,0.6577272231510828,7.234019733491421,2.578338256857104,-0.0,1.0,0.0,0.0,0.0,-9626490.11,-69638219.42,0.0,0.0,2023-04-01
CD-02,5,2022,78640575.6,-282903.85,0.0,-78357671.75,-76915439.42,-76915439.42,-15302655.62,-15302655.62,0.0,-61612783.8,-61612783.8,0.0,0.0,0.0,-902928.19,-1688212.72,6260537.18,-4545886.89,1.0117392320294696,1.0,1.0,0.26965940325267745,4.026280492091477,0.9957771083790607,-0.0,1.0,0.0,0.0,0.0,-15302655.62,-61612783.8,0.0,0.0,2022-05-01
CD-02,5,2023,81547062.86,-108520.96,0.0,-81438541.9,-80053914.01,-80053914.01,-9333340.72,-9333340.72,0.0,-70720573.29,-70720573.29,0.0,0.0,0.0,-1055481.41,-1586261.11,2450348.8,-4905130.75,1.0131846321701166,1.0,1.0,0.6473613511676379,7.5771982842602155,2.649170542577449,-0.0,1.0,0.0,0.0,0.0,-9333340.72,-70720573.29,0.0,0.0,2023-05-01
CD-02,6,2021,79572528.14,-227719.9,0.0,-79344808.24,-77939053.22,-77939053.22,-6595467.49,-6595467.49,0.0,-71343585.73,-71343585.73,0.0,0.0,0.0,-718238.88,-2748492.69,4501306.49,-1404954.06,1.0092153913901496,1.0,1.0,0.6105988774827905,10.81706275380337,0.9227202722647753,-0.0,1.0,0.0,0.0,0.0,-6595467.49,-71343585.73,0.0,0.0,2021-06-01
CD-02,6,2022,78190771.2,-287550.69,0.0,-77903220.51,-76465712.14,-76465712.14,-14214337.81,-14214337.81,0.0,-62251374.33,-62251374.33,0.0,0.0,0.0,-920511.25,-2026400.57,7407503.37,-4932631.24,1.0120382224167959,1.0,1.0,0.2735605329869732,4.37947762056177,0.939457123729935,-0.0,1.0,0.0,0.0,0.0,-14214337.81,-62251374.33,0.0,0.0,2022-06-01
CD-02,6,2023,80112063.28,-609991.24,0.0,-79502072.04,-77778782.08,-77778782.08,-9077961.26,-9077961.26,0.0,-68700820.82,-68700820.82,0.0,0.0,0.0,-1405939.5,-1917278.79,5693065.37,-5892123.56,1.0180761315927256,1.0,1.0,0.3367744203506309,7.567868913774148,1.3717394483387075,-0.0,1.0,0.0,0.0,0.0,-9077961.26,-68700820.82,0.0,0.0,2023-06-01
CD-02,7,2021,79666313.84,-89818.46,0.0,-79576495.38,-78189330.49,-78189330.49,-6314210.42,-6314210.42,0.0,-71875120.07,-71875120.07,0.0,0.0,0.0,-716967.91,-3184392.79,4790663.5,-1516985.52,1.0091696386899194,1.0,1.0,0.6647080910608729,11.383073304357822,0.981362667196308,-0.0,1.0,0.0,0.0,0.0,-6314210.42,-71875120.07,0.0,0.0,2021-07-01
CD-02,7,2022,77406644.74,-257299.25,0.0,-77149345.49,-75712017.4,-75712017.4,-13488052.86,-13488052.86,0.0,-62223964.54,-62223964.54,0.0,0.0,0.0,-944750.31,-2360858.57,8474505.67,-4945792.32,1.0124782081160077,1.0,1.0,0.27858363212352416,4.613265175178147,0.8621919878897196,-0.0,1.0,0.0,0.0,0.0,-13488052.86,-62223964.54,0.0,0.0,2022-07-01
CD-02,7,2023,78366641.73,-657869.73,0.0,-77708772.0,-76203256.61,-76203256.61,-23872078.49,-23872078.49,0.0,-52331178.12,-52331178.12,0.0,0.0,0.0,-1208643.08,-2148721.21,8449107.55,-6643901.43,1.0158607798900998,1.0,1.0,0.2543133931346394,2.192150052703685,1.0406569673740276,-0.0,1.0,0.0,0.0,0.0,-23872078.49,-52331178.12,0.0,0.0,2023-07-01
CD-02,8,2021,79730416.49,-101633.75,0.0,-79628782.74,-78249673.09,-78249673.09,-7652695.34,-7652695.34,0.0,-70596977.75,-70596977.75,0.0,0.0,0.0,-721321.56,-3611402.45,5245530.13,-1619082.35,1.0092182054124412,1.0,1.0,0.6884723489330143,9.225112801890269,0.9971317808444274,-0.0,1.0,0.0,0.0,0.0,-7652695.34,-70596977.75,0.0,0.0,2021-08-01
CD-02,8,2022,76876075.06,-288537.42,0.0,-76587537.64,-75183931.96,-75183931.96,-12714849.54,-12714849.54,0.0,-62469082.42,-62469082.42,0.0,0.0,0.0,-929906.15,-2687586.03,9671407.23,-5283090.08,1.0123684160399424,1.0,1.0,0.2778898629832589,4.913080742597605,0.8241485360347088,-0.0,1.0000000000000002,0.0,-2.220446049250313e-16,0.0,-12714849.54,-62469082.42,0.0,0.0,2022-08-01
CD-02,8,2023,77234897.82,-364685.55,0.0,-76870212.27,-75366699.29,-75366699.29,-22609994.55,-22609994.55,0.0,-52756704.74,-52756704.74,0.0,0.0,0.0,-1225578.02,-2379097.65,9782812.43,-6927607.49,1.0162615323683495,1.0,1.0,0.243191583915506,2.333335579685047,0.9513322683628312,-0.0,1.0,0.0,0.0,0.0,-22609994.55,-52756704.74,0.0,0.0,2023-08-01
CD-02,9,2021,79951169.67,-186640.85,0.0,-79764528.82,-78360760.44,-78360760.44,-7751704.28,-7751704.28,0.0,-70609056.16,-70609056.16,0.0,0.0,0.0,-753595.75,-4040414.65,6136138.64,-2233684.29,1.0096170040434589,1.0,1.0,0.65846208618259,9.10884285694139,1.0224832436315356,-0.0,1.0,0.0,0.0,0.0,-7751704.28,-70609056.16,0.0,0.0,2021-09-01
CD-02,9,2022,76935471.5,-140449.03,0.0,-76795022.47,-75395905.4,-75395905.4,-12302463.86,-12302463.86,0.0,-63093441.54,-63093441.54,0.0,0.0,0.0,-943752.78,-3042381.85,10332727.16,-5824182.91,1.0125172948715595,1.0,1.0,0.29444132249786414,5.128520779088881,0.8581049922932447,-0.0,1.0,0.0,0.0,0.0,-12302463.86,-63093441.54,0.0,0.0,2022-09-01
CD-02,9,2023,75951033.25,-346846.07,0.0,-75604187.18,-74127344.31,-74127344.31,-21282694.54,-21282694.54,0.0,-52844649.77,-52844649.77,0.0,0.0,0.0,-1221969.87,-2611569.37,11051899.98,-6721260.19,1.0164847382753892,1.0,1.0,0.23630048903138914,2.4829868074590147,0.8444547613432166,-0.0,1.0,0.0,0.0,0.0,-21282694.54,-52844649.77,0.0,0.0,2023-09-01
CD-02,10,2021,78286223.14,-400078.84,0.0,-77886144.3,-76482109.39,-76482109.39,-20286406.38,-20286406.38,0.0,-56195703.01,-56195703.01,0.0,0.0,0.0,-764448.34,-4402153.94,7807821.1,-1687590.67,1.009995126260207,1.0,1.0,0.5638133716972589,2.7701162028087105,0.7799544241606664,-0.0,1.0,0.0,0.0,0.0,-20286406.38,-56195703.01,0.0,0.0,2021-10-01
CD-02,10,2022,77692032.85,-134143.95,0.0,-77557888.9,-76161915.84,-76161915.84,-12228333.63,-12228333.63,0.0,-63933582.21,-63933582.21,0.0,0.0,0.0,-960662.38,-3397376.07,10914189.2,-6842338.51,1.0126134219367346,1.0,1.0,0.3112806648065071,5.228315169055458,0.938202040697627,-0.0,1.0,0.0,0.0,0.0,-12228333.63,-63933582.21,0.0,0.0,2022-10-01
CD-02,11,2021,78957291.9,-307281.54,0.0,-78650010.36,-77222795.79,-77222795.79,-20329306.61,-20329306.61,0.0,-56893489.18,-56893489.18,0.0,0.0,0.0,-790481.79,-4752762.1,9154549.39,-3460395.75,1.0102363788038657,1.0,1.0,0.5191694203093922,2.798594672777184,0.8971668074642393,-0.0,0.9999999999999998,0.0,2.220446049250313e-16,0.0,-20329306.61,-56893489.18,0.0,0.0,2021-11-01
CD-02,11,2022,77387102.15,-113715.12,0.0,-77273387.03,-75895011.93,-75895011.93,-11726003.22,-11726003.22,0.0,-64169008.71,-64169008.71,0.0,0.0,0.0,-966007.28,-3749185.89,11390385.01,-6713560.06,1.012728205127512,1.0,1.0,0.32915357002493456,5.472368334382907,0.9185594640404521,-0.0,1.0,0.0,0.0,0.0,-11726003.22,-64169008.71,0.0,0.0,2022-11-01
CD-02,12,2022,77675913.3,-213811.66,0.0,-77462101.64,-76098666.08,-76098666.08,-10901123.58,-10901123.58,0.0,-65197542.5,-65197542.5,0.0,0.0,0.0,-969894.71,-4436223.37,12277195.49,-7137144.41,1.0127452261644163,1.0,1.0,0.36133849734765444,5.980809411207501,0.9426719473047994,-0.0,1.0,0.0,0.0,0.0,-10901123.58,-65197542.5,0.0,0.0,2022-12-01
CD-02,10,2023,74743714.12,-336158.97,0.0,-74407555.15,-72956680.85,-72956680.85,-19991573.97,-19991573.97,0.0,-52965106.88,-52965106.88,0.0,0.0,0.0,-1219688.5,-2837795.05,12302762.28,-6572951.98,1.0167179823121024,1.0,1.0,0.23066324337691746,2.6493715281988877,0.7649296000215003,-0.0,1.0,0.0,0.0,0.0,-19991573.97,-52965106.88,0.0,0.0,2023-10-01
CD-02,11,2023,75041151.22,-336638.21,0.0,-74704513.01,-73252988.74,-73252988.74,-19089443.08,-19089443.08,0.0,-54163545.66,-54163545.66,0.0,0.0,0.0,-1239786.64,-3057379.88,13553684.34,-7920695.24,1.0169247243194464,1.0,1.0,0.22557555593772963,2.837355989538905,0.8099698092865575,-0.0,1.0,0.0,0.0,0.0,-19089443.08,-54163545.66,0.0,0.0,2023-11-01
CD-02,12,2021,78870885.83,-367741.12,0.0,-78503144.71,-77062670.16,-77062670.16,-19341353.09,-19341353.09,0.0,-57721317.07,-57721317.07,0.0,0.0,0.0,-833592.17,-5438086.77,10625100.18,-4146790.21,1.0108170683454034,1.0,1.0,0.5118151055400213,2.9843474136172756,0.9020975630932828,-0.0,1.0,0.0,0.0,0.0,-19341353.09,-57721317.07,0.0,0.0,2021-12-01
CD-04,1,2022,73242758.39,-44217.09,0.0,-73198541.3,-71631973.11,-71631973.11,-615655.38,-615655.38,0.0,-71016317.73,-71016317.73,0.0,0.0,0.0,-481431.59,-700207.06,95298.31,-294378.12,1.0067209036565377,1.0,1.0,7.347528618293442,115.35076284073081,10.43654583171517,-0.0,1.0,0.0,0.0,0.0,-615655.38,-71016317.73,0.0,0.0,2022-01-01
CD-04,1,2023,87935768.27,-37201.35,0.0,-87898566.92,-86034217.91,-86034217.91,-442837.89,-442837.89,0.0,-85591380.02,-85591380.02,0.0,0.0,0.0,-581095.19,-845261.6,76933.77,-43883.37,1.006754233421496,1.0,1.0,10.98687351471272,193.27926076966898,11.557278032780662,-0.0,1.0,0.0,0.0,0.0,-442837.89,-85591380.02,0.0,0.0,2023-01-01
CD-04,2,2022,74252249.45,-34707.58,0.0,-74217541.87,-72625504.89,-72625504.89,-602065.49,-602065.49,0.0,-72023439.4,-72023439.4,0.0,0.0,0.0,-492069.57,-1399355.38,136134.59,-659880.89,1.0067754375098017,1.0,1.0,10.279205160128663,119.62725084940512,15.126473514189158,-0.0,1.0,0.0,0.0,0.0,-602065.49,-72023439.4,0.0,0.0,2022-02-01
CD-04,2,2023,89548658.83,-62676.05,0.0,-89485982.78,-87578751.29,-87578751.29,-430924.06,-430924.06,0.0,-87147827.23,-87147827.23,0.0,0.0,0.0,-596028.32,-1691829.1,200021.99,-879975.74,1.0068056270638794,1.0,1.0,8.458215519203664,202.2347678382126,12.857610505724896,-0.0,1.0,0.0,0.0,0.0,-430924.06,-87147827.23,0.0,0.0,2023-02-01
CD-04,3,2022,76628735.19,-36475.75,0.0,-76592259.44,-74957358.04,-74957358.04,-599314.23,-599314.23,0.0,-74358043.81,-74358043.81,0.0,0.0,0.0,-507516.25,-2099513.26,200897.62,-2391433.67,1.0067707328976185,1.0,1.0,10.450662680822202,124.07188097302479,22.35440584114436,-0.0,1.0,0.0,0.0,0.0,-599314.23,-74358043.81,0.0,0.0,2022-03-01
CD-04,3,2023,92327910.9,-57418.07,0.0,-92270492.83,-90318891.51,-90318891.51,-442843.3,-442843.3,0.0,-89876048.21,-89876048.21,0.0,0.0,0.0,-598264.8,-2555843.71,278196.51,-2836738.19,1.0066239165472237,1.0,1.0,9.187188257681592,202.95225920771523,19.384074588139153,-0.0,0.9999999999999999,0.0,1.1102230246251565e-16,0.0,-442843.3,-89876048.21,0.0,0.0,2023-03-01
CD-04,4,2021,64723109.05,-51671.0,0.0,-64671438.05,-63259185.58,-63259185.58,-752376.49,-752376.49,0.0,-62506809.09,-62506809.09,0.0,0.0,0.0,-478508.55,-2721151.44,212654.51,-848264.86,1.0075642540385674,1.0,1.0,12.796114411116886,83.07916305306138,16.785048668847885,-0.0,1.0000000000000002,0.0,-2.220446049250313e-16,0.0,-752376.49,-62506809.09,0.0,0.0,2021-04-01
CD-04,4,2022,77688166.01,-35066.89,0.0,-77653099.12,-75992363.98,-75992363.98,-586098.38,-586098.38,0.0,-75406265.6,-75406265.6,0.0,0.0,0.0,-513651.21,-2808308.68,239015.34,-2781810.21,1.0067592476809273,1.0,1.0,11.749491392477154,128.6580345094965,23.388117641319592,-0.0,0.9999999999999998,0.0,2.220446049250313e-16,0.0,-586098.38,-75406265.6,0.0,0.0,2022-04-01
CD-04,4,2023,94666747.15,-64703.74,0.0,-94602043.41,-92594140.88,-92594140.88,-434021.19,-434021.19,0.0,-92160119.69,-92160119.69,0.0,0.0,0.0,-615469.12,-3422753.13,463854.24,-4448132.44,1.0066469553489097,1.0,1.0,7.378941130299897,212.34013871534705,16.968445885069414,-0.0,1.0,0.0,0.0,0.0,-434021.19,-92160119.69,0.0,0.0,2023-04-01
CD-04,5,2022,79361864.13,-47781.43,0.0,-79314082.7,-77617270.52,-77617270.52,-574432.9,-574432.9,0.0,-77042837.62,-77042837.62,0.0,0.0,0.0,-528083.6,-3679074.08,314378.96,-3650116.41,1.0068036868143144,1.0,1.0,11.702672723390902,134.11982081806246,23.313234734283743,-0.0,1.0000000000000002,0.0,-2.220446049250313e-16,0.0,-574432.9,-77042837.62,0.0,0.0,2022-05-01
CD-04,5,2023,97635424.46,-60611.54,0.0,-97574812.92,-95474490.15,-95474490.15,-427756.39,-427756.39,0.0,-95046733.76,-95046733.76,0.0,0.0,0.0,-659054.29,-4301399.07,658651.21,-6688258.76,1.0069029359461839,1.0,1.0,6.530617426482828,222.1982791653913,16.68509472562876,-0.0,1.0,0.0,0.0,0.0,-427756.39,-95046733.76,0.0,0.0,2023-05-01
CD-04,6,2021,67141009.76,-58243.41,0.0,-67082766.35,-65646290.49,-65646290.49,-736881.77,-736881.77,0.0,-64909408.72,-64909408.72,0.0,0.0,0.0,-496637.75,-3950452.84,426446.48,-2272579.82,1.0075653589303062,1.0,1.0,9.263654468434117,88.08659864119043,14.592763574927387,-0.0,1.0,0.0,0.0,0.0,-736881.77,-64909408.72,0.0,0.0,2021-06-01
CD-04,6,2022,79940399.13,-60822.56,0.0,-79879576.57,-78116221.19,-78116221.19,-555196.12,-555196.12,0.0,-77561025.07,-77561025.07,0.0,0.0,0.0,-581986.35,-4554706.09,457040.82,-3493266.91,1.0074502624568136,1.0,1.0,9.965643965893461,139.7002289389198,17.60887134764024,-0.0,1.0,0.0,0.0,0.0,-555196.12,-77561025.07,0.0,0.0,2022-06-01
CD-04,6,2023,100471172.45,-52420.97,0.0,-100418751.48,-98279913.79,-98279913.79,-418095.36,-418095.36,0.0,-97861818.43,-97861818.43,0.0,0.0,0.0,-649506.97,-5229558.56,698623.88,-8595922.1,1.0066087458256001,1.0,1.0,7.485513607121474,234.06578448993073,19.7895907308522,-0.0,1.0,0.0,0.0,0.0,-418095.36,-97861818.43,0.0,0.0,2023-06-01
CD-04,7,2021,67782040.27,-38713.83,0.0,-67743326.44,-66296988.15,-66296988.15,-721354.96,-721354.96,0.0,-65575633.19,-65575633.19,0.0,0.0,0.0,-485633.2,-4562755.16,496394.33,-2387126.78,1.0073251170762272,1.0,1.0,9.191795482434298,90.90619296497248,14.00072788905546,-0.0,1.0,0.0,0.0,0.0,-721354.96,-65575633.19,0.0,0.0,2021-07-01
CD-04,7,2022,80174627.02,-32945.88,0.0,-80141681.14,-78321487.35,-78321487.35,-534622.47,-534622.47,0.0,-77786864.88,-77786864.88,0.0,0.0,0.0,-635298.26,-5386787.86,648804.44,-3134335.22,1.008111417204847,1.0,1.0,8.30263717060876,145.49868223832792,13.133577014361986,-0.0,1.0,0.0,0.0,0.0,-534622.47,-77786864.88,0.0,0.0,2022-07-01
CD-04,7,2023,102244864.46,-82306.83,0.0,-102162557.63,-99978799.56,-99978799.56,-403105.75,-403105.75,0.0,-99575693.81,-99575693.81,0.0,0.0,0.0,-659192.68,-6355523.92,809689.8,-9289594.14,1.0065933246138288,1.0,1.0,7.849331830535594,247.021268761361,19.322360316259388,-0.0,1.0,0.0,0.0,0.0,-403105.75,-99575693.81,0.0,0.0,2023-07-01
CD-04,8,2021,68121014.94,-27172.95,0.0,-68093841.99,-66641272.45,-66641272.45,-702181.31,-702181.31,0.0,-65939091.14,-65939091.14,0.0,0.0,0.0,-484097.61,-5180321.52,513022.08,-2146277.14,1.007264231191912,1.0,1.0,10.09765801892971,93.90607554051816,14.281254054406391,-0.0,1.0,0.0,0.0,0.0,-702181.31,-65939091.14,0.0,0.0,2021-08-01
CD-04,8,2022,81900250.37,-36800.24,0.0,-81863450.13,-79997637.63,-79997637.63,-522391.99,-522391.99,0.0,-79475245.64,-79475245.64,0.0,0.0,0.0,-665380.58,-6236514.98,681460.57,-4046798.16,1.0083175028627405,1.0,1.0,9.151688673638155,152.1371827313049,15.090107326385738,-0.0,1.0,0.0,0.0,0.0,-522391.99,-79475245.64,0.0,0.0,2022-08-01
CD-04,8,2023,102475266.25,-49117.78,0.0,-102426148.47,-100234183.61,-100234183.61,-382075.31,-382075.31,0.0,-99852108.3,-99852108.3,0.0,0.0,0.0,-648315.6,-7429191.63,827489.35,-8478232.95,1.0064680089830682,1.0,1.0,8.97799062912411,261.34143109116366,19.223721223723302,-0.0,1.0,0.0,0.0,0.0,-382075.31,-99852108.3,0.0,0.0,2023-08-01
CD-04,9,2021,68836102.43,-43546.71,0.0,-68792555.72,-67315248.77,-67315248.77,-687509.06,-687509.06,0.0,-66627739.71,-66627739.71,0.0,0.0,0.0,-495350.55,-5807375.42,622501.91,-2331555.8,1.0073586677469244,1.0,1.0,9.329088516370977,96.91179882051298,13.074548188936479,-0.0,1.0,0.0,0.0,0.0,-687509.06,-66627739.71,0.0,0.0,2021-09-01
CD-04,9,2022,83647868.09,-61107.68,0.0,-83586760.41,-81779431.63,-81779431.63,-510953.83,-510953.83,0.0,-81268477.8,-81268477.8,0.0,0.0,0.0,-587520.64,-7083033.09,832866.93,-5079440.62,1.0071842103605972,1.0,1.0,8.504399484320983,159.05248777565674,14.603141596701409,-0.0,1.0,0.0,0.0,0.0,-510953.83,-81268477.8,0.0,0.0,2022-09-01
CD-04,9,2023,102458609.58,-49414.07,0.0,-102409195.51,-100225671.01,-100225671.01,-360340.45,-360340.45,0.0,-99865330.56,-99865330.56,0.0,0.0,0.0,-629128.77,-8522054.95,858508.74,-7388704.88,1.0062771220552589,1.0,1.0,9.926579140009686,277.141604724088,18.53302021130268,-0.0,1.0,0.0,0.0,0.0,-360340.45,-99865330.56,0.0,0.0,2023-09-01
CD-04,10,2021,68633361.69,-25167.23,0.0,-68608194.46,-67129681.69,-67129681.69,-663157.51,-663157.51,0.0,-66466524.18,-66466524.18,0.0,0.0,0.0,-489692.13,-6430194.98,639129.66,-1551638.79,1.0072947184862482,1.0,1.0,10.060861484663379,100.22735651444255,12.488598588899785,-0.0,1.0,0.0,0.0,0.0,-663157.51,-66466524.18,0.0,0.0,2021-10-01
CD-04,10,2022,85022012.97,-38169.05,0.0,-84983843.92,-83150704.26,-83150704.26,-496517.62,-496517.62,0.0,-82654186.64,-82654186.64,0.0,0.0,0.0,-596296.63,-7915778.16,877207.55,-5694462.93,1.007171275761363,1.0,1.0,9.023837243534896,166.4677814253601,15.515417178066922,-0.0,1.0,0.0,0.0,0.0,-496517.62,-82654186.64,0.0,0.0,2022-10-01
